ncols,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrows,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xllcorner,588479.5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yllcorner,424732.7003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cellsize,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODATA_value,-9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6579,9.6579,9.6579,9.6579,9.7163,10.45725,9.7236,10.45725,9.7236,10.6069,10.09955,9.7163,9.7163,10.09955,10.4974,10.09955,10.5266,10.39155,9.7163,10.5193,9.7163,10.4463,10.51565,6.17215,6.15025,5.24505,5.24505,5.24505,11.63985,10.9281,10.8478,10.2127,9.43525,10.19445,10.33315,9.53015,9.53745,22.87455,22.95485,22.91105,17.12215,17.12215,20.9802,17.13675,18.5858,26.0318,18.5858,10.03385,10.39885,30.806,10.0594,9.67615,9.44985,9.44985,5.85095,10.0594,9.65425,9.36955,9.7455,20.0239,19.23185,19.8633,19.4983,17.69885,17.69885,19.04205,19.04205,19.4983,19.04205,17.69885,19.4983,19.04205,19.4983,17.69885,19.04205,19.8633,10.147,10.44995,10.11415,9.9353,10.0594,10.2857,9.9353,10.47915,9.63965,9.63965,10.22365,8.3001,9.9353,9.9353,9.9353,9.9353,9.1396,10.0594,10.09225,9.9353,8.89505,10.39155,10.4244,10.63975,16.9725,18.45805,17.2645,17.2645,17.2645,17.2645,19.1771,11.19455,23.433,20.92545,20.29035,20.0458,17.69885,17.69885,20.31955,19.04205,20.04945,19.88885,19.4983,19.9582,19.04205,20.02025,19.4983,16.80095,17.69885,19.8925,19.91075,19.8633,19.7027,17.69885,17.69885,19.04205,19.61875,21.5058,9.4973,9.4973,9.4973,9.56665,9.88785,21.9292,16.2133,19.80855,19.3523,18.02005,17.8193,17.8193,19.1552,17.8193,17.8193,18.2792,19.05665,25.36385,20.71375,29.67085,10.44265,10.4171,10.46455,10.32585,10.3295,23.9367,21.81605,20.2794,22.07885,10.72005,10.7748,10.45725,10.5047,10.15795,10.52295,10.0813,10.53755,10.09955,9.7163,9.7163,9.7163,9.7163,10.09955,9.7163,9.7163,9.7163,9.7163,9.7163,9.6579,9.97545,10.26745,10.0667,10.19445,10.19445,10.09955,10.09955,10.39155,9.97545,9.97545,10.0521,10.0521,10.0521,10.0521,9.71995,10.00465,8.9425
9.6579,9.6579,9.6579,9.6579,9.7163,10.08495,9.7163,10.19445,9.7236,10.79305,10.09955,9.7163,9.7163,10.39155,9.7163,10.4974,10.51565,10.08495,10.09955,10.4974,9.7163,10.4974,9.7163,10.4974,10.19445,9.7236,9.7236,7.76355,5.8838,5.66115,10.2711,10.1981,9.7163,10.5193,10.5266,30.78775,17.41415,19.28295,20.14435,21.8854,17.12215,18.54565,20.39255,17.12215,19.07855,19.5348,25.1485,25.60475,29.72195,28.71455,10.3514,9.67615,9.67615,9.63965,9.63965,9.89515,9.902451,9.36955,9.36955,9.80025,20.2648,21.10795,10.12145,9.63965,9.9937,9.767401,9.63965,18.9873,19.4983,17.69885,19.04205,19.7027,17.69885,17.69885,19.04205,17.69885,25.75805,10.4536,10.1835,10.0594,10.11415,10.0594,10.9719,9.63965,10.23095,10.24555,10.42075,7.9278,9.9353,9.9353,9.9718,9.9353,9.1396,9.9353,10.09955,9.9353,10.1835,10.1835,9.63965,9.3951,10.6288,19.1771,17.2645,17.2645,17.2645,17.2645,8.7454,10.0448,24.86745,21.39265,20.11515,19.4983,19.04205,20.732,17.69885,20.16625,17.69885,19.8706,19.04205,20.07865,19.95455,17.69885,20.02025,18.22445,19.8633,19.8925,19.7027,19.81585,19.4983,17.69885,17.69885,19.04205,20.075,9.0812,9.31115,9.31115,9.31115,9.3805,9.7163,5.6648,15.51615,13.9357,13.9357,18.02005,17.8193,17.8193,17.8193,19.1552,19.61145,19.0676,19.1552,25.1412,20.77215,25.02075,10.5047,10.3733,10.5339,10.4755,10.9281,24.0754,20.89625,20.88895,20.7247,10.19445,10.45725,10.8551,10.512,10.45725,9.9134,10.5047,10.39155,10.5266,10.5193,10.4974,10.39155,10.09955,9.7163,9.6579,9.7163,9.7163,9.7163,9.7163,9.6579,9.6652,9.6652,10.5047,10.45725,9.7236,10.45725,10.45725,9.7236,10.4463,10.00465,10.07035,10.07035,10.07035,8.9425,8.9425,10.00465,10.0521
9.7236,10.19445,10.19445,9.7236,9.6579,9.6579,9.7163,9.7163,9.7163,10.08495,8.887751,9.417001,10.08495,10.08495,10.37695,10.37695,10.4974,9.7163,9.7163,10.39155,10.39155,10.37695,10.37695,10.37695,9.7163,10.19445,10.52295,9.7163,9.7163,10.5339,10.85875,8.322001,10.31855,10.4974,9.7893,19.4983,30.88995,30.08695,29.33505,29.04305,19.7027,20.22465,19.04205,17.69885,17.69885,17.7463,19.07855,23.89655,28.616,28.86785,20.72105,10.0302,9.9061,9.15785,9.15785,9.15785,9.15785,9.63965,9.65425,17.0309,17.8704,13.724,17.99085,9.83675,9.9353,9.9353,9.63965,19.10045,19.7027,19.04205,19.4983,17.69885,19.81585,19.04205,17.69885,19.04205,21.81605,10.512,10.2273,10.1835,9.63965,10.1251,10.3587,10.9573,10.0594,9.9353,9.63965,8.3877,10.0594,18.1624,24.51705,8.94615,9.15785,9.6798,8.9717,7.9497,7.9497,7.9497,9.1396,10.08495,10.2127,32.4412,18.72085,17.2645,17.2645,18.72085,7.90225,17.2645,7.90225,20.14435,20.8415,21.91095,17.69885,21.91095,17.69885,20.51665,17.69885,19.8414,17.69885,20.148,19.9509,17.69885,20.0239,16.80095,19.81585,19.8633,19.4983,19.7027,17.69885,19.04205,19.95455,19.9582,17.69885,8.73445,8.906,8.906,8.90235,9.0155,9.49,10.12875,18.16605,13.9357,16.58925,16.01255,18.02005,17.8193,17.8193,19.1552,17.8193,16.94695,17.8193,24.02065,20.77215,10.1616,10.3952,10.8989,11.0084,30.7914,31.31335,21.8854,21.3452,16.80095,20.4619,9.7236,9.7236,10.512,10.5339,9.5265,9.7236,9.7236,10.39155,10.09955,10.09955,10.09955,9.7163,9.7163,9.6579,9.7163,9.7163,10.09955,10.09955,9.7236,10.0667,9.6652,10.0667,10.19445,10.5047,10.19445,10.4244,9.0082,10.4244,9.88055,10.31855,10.0813,10.0813,9.88055,8.9425,9.71995,10.0521,8.9425
10.19445,10.45725,10.19445,9.7236,9.6652,9.6579,9.7163,9.7163,9.7163,10.147,9.7163,10.147,9.417001,9.9061,9.9061,10.37695,10.08495,9.7163,10.08495,10.08495,9.9061,10.08495,10.08495,10.08495,9.7163,10.4974,10.08495,10.08495,9.7163,10.08495,10.5339,9.7455,10.39155,19.92535,19.04205,19.04205,17.69885,17.69885,19.4983,28.53205,20.02025,20.02025,17.69885,17.69885,17.69885,17.69885,17.7463,16.8484,27.35675,19.22455,19.55305,16.78635,17.7463,9.15785,9.83675,16.8703,9.63965,17.8704,17.8704,17.8704,15.69865,16.60385,17.99085,9.9572,9.63965,10.0594,9.77835,19.81585,17.69885,19.4983,19.7027,17.69885,19.04205,19.8633,19.4983,17.69885,21.52405,10.50835,10.2273,9.9353,10.34775,9.63965,10.52295,10.15065,18.7829,19.04205,17.69885,9.1396,7.957,17.4251,15.4979,9.9718,10.36235,11.15805,9.9353,10.06305,9.9353,9.63965,9.9353,10.11415,10.11415,10.20175,31.2221,18.72085,17.2645,18.72085,19.1771,9.94625,20.3597,20.2064,27.4772,17.99085,26.61945,26.61945,17.8704,21.78685,19.04205,19.856,20.3159,19.4983,20.10785,19.95455,19.9071,19.48735,19.7027,19.81585,19.04205,19.4983,17.69885,19.94725,19.04205,19.8925,19.91075,11.50115,13.31885,8.263599,8.259951,8.42055,9.3002,10.0229,25.8858,18.31205,16.2133,16.0965,19.56035,17.8193,17.8193,19.1552,19.61145,19.0676,17.8193,24.02065,20.77215,10.82955,10.91715,10.47915,10.4828,26.572,31.0031,21.48755,21.45105,19.77935,21.78685,10.45725,10.19445,9.7236,9.7236,10.1032,10.4974,10.39155,10.09955,10.09955,9.7163,9.7163,9.6579,9.6579,9.7163,9.7163,10.09955,9.7163,10.45725,10.45725,10.45725,9.6652,10.0667,10.3587,10.52295,9.0082,10.44265,9.8623,8.9425,10.38425,8.9425,10.39885,10.00465,9.71995,8.9425,10.00465,8.9425,10.07035
10.45725,10.5047,10.19445,9.7236,10.19445,9.7236,10.19445,10.147,10.44265,10.147,10.147,10.147,10.147,9.7163,10.08495,9.417001,9.417001,9.417001,9.417001,9.417001,9.7163,9.7163,9.7163,9.7163,10.39155,9.7163,9.7163,9.7163,9.417001,9.7236,9.5265,10.19445,9.7163,17.301,17.69885,17.69885,17.69885,19.04205,17.69885,28.3751,19.04205,17.69885,20.02025,20.02025,20.0239,19.36325,19.43625,26.6596,19.0968,18.98365,19.5348,17.7463,17.7463,24.966,24.966,17.8704,10.12145,25.08645,21.6591,16.03445,16.0089,17.18055,22.5497,24.966,9.63965,9.63965,10.10685,19.1479,19.04205,19.7027,19.81585,17.69885,19.4983,17.69885,19.23915,19.7027,10.3733,10.2492,9.63965,10.41345,9.9353,10.05575,10.06305,9.94625,21.50215,19.856,24.8054,23.18115,15.4979,21.6299,21.42915,24.51705,10.1032,10.41345,10.0959,10.06305,9.9353,9.6579,9.9572,10.0594,10.1178,9.43525,9.43525,10.2346,18.72085,19.77935,22.4256,20.81595,7.1467,7.227,5.21585,7.227,7.00435,7.00435,9.83675,10.50105,17.69885,20.34145,20.75755,19.04205,20.23925,19.96915,19.12965,20.03485,19.4983,19.7027,17.69885,19.04205,19.9363,17.69885,19.8633,17.69885,17.69885,19.96185,12.17275,10.51565,7.20145,7.46425,8.891399,9.8915,10.20905,23.35635,18.6442,17.1696,19.56035,17.8193,17.8193,19.1552,19.61145,19.81585,19.929,20.10055,23.9294,10.1543,10.4828,10.39885,31.1491,24.77985,30.99215,21.48755,21.4766,20.0604,22.11535,10.4682,10.4463,10.45725,10.19445,9.5265,9.6579,9.7163,9.7163,9.7163,9.6579,9.6579,9.6579,9.7163,10.09955,9.7163,10.39155,9.7163,10.09955,10.3952,10.5047,10.19445,10.45725,10.4463,10.3952,9.71995,10.3952,10.00465,9.71995,10.3952,9.71995,10.4025,10.0886,10.08495,10.0813,10.07035,8.9425,10.07035
10.5047,10.52295,10.19445,10.45725,10.19445,10.45725,10.33315,9.7236,10.512,10.147,10.44265,10.147,10.147,9.7163,9.7163,10.08495,10.37695,9.7163,9.7163,9.7163,9.7163,9.9061,9.417001,9.9061,9.43525,9.43525,9.43525,9.417001,9.7163,9.7236,10.19445,10.54485,10.48645,10.53755,10.512,17.69885,17.69885,17.69885,17.69885,27.4772,19.4983,19.04205,17.69885,18.22445,19.1333,20.10055,17.9069,17.1404,19.04205,19.04205,19.04205,17.69885,17.8704,20.4254,13.9357,17.99085,16.03445,24.29075,20.48015,19.0968,19.0822,16.82285,16.4323,22.56795,9.63965,9.63965,10.1689,19.4983,17.69885,17.69885,19.8633,17.69885,19.04205,19.7027,19.81585,19.6005,10.42075,9.63965,10.439,10.0813,10.31125,10.0594,9.9353,10.3587,9.63965,17.69885,20.57505,19.71365,17.69885,19.99835,19.43625,28.5941,10.1835,10.11415,10.0594,9.9353,9.63965,9.6579,9.9572,9.9572,9.69805,9.7017,9.7017,10.08495,10.4901,10.51565,10.77115,6.88025,6.5773,6.89485,5.21585,6.89485,6.0517,6.0517,10.09955,10.09955,9.7163,22.2723,17.69885,20.6079,17.69885,20.03485,19.1114,20.0531,19.04205,19.4983,17.69885,19.92535,19.4983,19.81585,19.04205,19.4983,19.9582,19.97645,9.8915,8.66145,5.256,5.45675,8.2417,9.7236,10.1251,7.0445,19.1552,13.9357,18.22445,17.8193,17.8193,19.1552,19.61145,19.81585,19.929,20.10055,10.147,10.74925,10.4025,10.38425,29.2511,23.9002,30.99215,21.48755,21.4839,19.0968,20.34145,9.6652,10.0667,9.6652,9.6652,9.5265,9.6579,9.6579,9.6579,9.6579,9.6579,10.0667,10.19445,10.19445,9.7236,10.45725,10.5047,9.7236,10.19445,10.0375,10.52295,10.45725,10.4463,10.38425,10.39885,8.9425,10.00465,10.366,10.00465,10.39885,10.4025,9.71995,8.9425,9.71995,10.00465,10.0521,9.71995,10.0521
30.38625,30.89725,10.32585,9.7163,10.32585,9.7163,10.44995,10.19445,10.45725,10.32585,10.44995,10.32585,10.32585,9.7163,9.7163,10.08495,9.7163,10.08495,10.08495,10.08495,10.08495,10.37695,10.4974,10.51565,10.5266,10.09955,10.09955,10.55945,10.5485,10.5412,10.53755,9.7163,10.52295,10.4755,10.50835,31.6382,29.7475,19.04205,19.04205,26.1632,19.7684,17.30465,15.4979,16.80095,16.7462,19.8633,17.7463,17.7463,17.69885,17.69885,17.69885,17.69885,19.04205,21.50215,19.7173,18.15875,17.3521,19.72825,21.3671,20.84515,20.7977,20.29765,16.0089,21.4693,17.8704,9.63965,10.2127,19.7027,19.04205,19.04205,19.6005,19.7465,19.4983,17.69885,19.04205,17.69885,9.9937,10.45725,10.36235,10.0083,9.75645,10.18715,10.82955,10.01925,9.78565,20.44365,15.57455,20.586,17.69885,20.70645,25.86755,10.5047,9.63965,9.9353,9.63965,9.63965,9.6579,9.6579,9.6579,9.7163,10.08495,10.37695,10.4974,10.42805,10.293,5.9495,5.21585,5.78525,5.21585,5.78525,5.78525,5.78525,10.09955,10.09955,9.7163,9.7163,9.7163,10.50835,20.34145,21.9949,21.3963,20.29765,19.0822,20.0896,17.69885,19.04205,19.91075,19.04205,19.7027,17.69885,19.94725,19.95455,19.97645,17.69885,20.075,20.075,16.43595,21.0751,7.1759,9.4973,10.0229,25.88945,20.6371,16.68415,19.56035,18.22445,17.8193,19.1552,19.61145,19.81585,17.8193,20.92545,10.74195,10.44265,10.38425,10.3806,27.80205,23.0388,30.99215,21.48755,22.265,19.9436,21.4985,10.39885,10.3587,10.0667,10.0667,9.9134,10.0667,10.0667,9.6652,10.0667,10.0667,10.3587,10.45725,9.7236,10.19445,9.7236,10.52295,9.9134,10.0375,10.0813,10.4536,10.4244,10.44265,10.3952,10.4025,9.71995,10.0521,10.38425,10.4025,10.4025,10.00465,9.22355,8.4242,8.4242,9.22355,10.00465,8.9425,10.45725
28.324,10.48645,10.4974,10.44995,9.7163,9.7163,10.44995,9.7163,10.44995,9.7163,10.44995,9.7163,10.44995,10.08495,10.5339,9.7163,10.37695,10.4974,10.37695,10.37695,10.37695,9.7163,9.7163,10.08495,11.01935,10.77845,10.6434,9.7163,9.7163,10.77115,10.39155,10.4974,10.45725,10.5047,29.15255,24.30535,16.80095,28.3094,26.4479,18.93255,18.9581,15.4979,15.4979,17.69885,17.69885,19.85235,19.85235,19.04205,17.69885,17.69885,17.69885,17.69885,19.04205,20.01295,20.0896,20.09325,20.09325,20.09325,19.77935,19.3231,19.3231,19.77935,20.45095,15.3008,13.724,10.37695,10.2419,10.10685,10.0594,9.9353,9.9353,10.0594,10.10685,9.7747,9.63965,9.63965,9.63965,10.45725,10.97555,10.34045,10.3295,10.31855,10.3003,10.0886,10.07765,10.1762,9.97545,9.782,20.29035,20.70645,22.18835,10.5047,10.1835,10.11415,10.0594,9.9937,9.7163,9.6579,9.9572,9.7163,9.7163,9.7163,10.0667,9.844049,9.87325,10.08495,9.7163,9.7163,9.7163,9.7163,9.7163,9.7163,9.7163,9.7163,10.5193,10.5266,10.53025,9.7163,10.39885,9.97545,21.3963,19.856,18.22445,20.1699,17.69885,19.8925,17.69885,19.4983,19.92535,19.9363,19.9728,19.97645,19.9582,19.96185,20.075,20.075,16.4323,5.256,5.23045,9.31115,9.8915,10.2127,23.6666,13.9357,16.1914,18.22445,17.8193,17.8193,19.1552,19.61145,19.81585,21.4474,10.439,10.39155,10.3806,10.37695,25.60475,21.8343,30.99215,21.21015,21.5131,19.06395,19.7027,10.09955,10.0813,10.0375,10.0375,9.5265,10.0375,10.0375,9.9134,10.0375,9.5265,9.201651,10.3952,9.5265,10.0375,9.5265,10.4244,9.7236,10.5047,10.07035,10.37695,10.36235,10.3733,10.37695,10.3806,9.3294,10.3733,10.3806,8.4242,9.57395,9.53015,9.45715,10.00465,9.71995,8.9425,9.5265,9.9134,9.9134
11.7457,10.51565,10.4974,10.37695,10.08495,9.7163,10.4974,10.08495,10.4974,11.06315,11.35515,11.06315,11.35515,11.1982,-9999,-9999,10.08495,10.37695,8.5118,8.71985,8.82935,8.90235,8.9425,8.4534,6.5627,5.21585,5.78525,5.78525,5.21585,10.09955,9.7163,10.09955,9.7163,10.09955,10.0594,28.7693,23.2432,23.7615,25.34195,17.97625,17.25355,19.71365,19.04205,19.4983,17.69885,17.7463,19.7392,19.7392,19.07855,19.04205,19.04205,17.69885,19.04205,19.9874,19.3231,19.3231,17.99085,17.99085,19.3231,17.99085,17.99085,17.99085,17.99085,20.2356,13.724,10.5777,10.1689,9.9353,9.63965,9.63965,9.63965,9.63965,9.9353,10.1689,10.09225,10.09955,10.4171,9.8915,9.1396,9.33305,9.08485,10.1324,10.17255,10.58135,10.9281,9.29655,8.97535,9.85865,17.0236,20.6663,21.9,9.796599,10.1178,10.24555,10.1178,9.9937,9.7163,9.7163,10.08495,10.37695,10.35505,30.8133,19.1625,19.9363,10.08495,9.7163,9.7163,9.7163,9.7163,9.7163,10.09955,10.09955,10.39155,10.4974,10.15065,10.09955,10.09955,10.39155,9.7236,10.19445,20.0166,16.80095,19.4983,20.3524,19.4034,20.15165,19.4034,19.91075,19.04205,19.9728,19.81585,19.95455,19.81585,19.96185,19.04205,20.075,16.425,16.4469,16.2133,8.90235,9.71995,10.1251,7.5482,17.2353,18.0164,19.67715,17.9434,17.8193,17.8193,19.1552,19.1552,21.2868,9.90975,10.39155,10.37695,10.37695,24.13015,21.49485,30.7987,20.93275,21.48755,19.929,17.39225,10.37695,10.9135,10.2492,9.9572,9.6652,10.4463,10.4463,10.5047,10.19445,9.7236,9.7236,10.52295,9.7236,10.19445,10.5047,10.53755,9.7236,10.08495,10.3952,10.4025,10.3952,10.39885,10.4025,10.4025,11.26025,10.4025,9.71995,8.9425,8.9425,8.9425,9.45715,10.00465,9.71995,8.9425,9.6652,9.6652,9.6652
11.06315,9.7163,9.7163,9.7163,10.08495,10.51565,10.39155,10.51565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.7017,10.0229,10.147,10.19445,8.51545,8.7235,9.7017,5.21585,5.21585,9.7163,9.7163,9.7163,9.7163,10.09955,10.0302,10.07765,9.198,30.2804,26.72165,25.45145,15.4979,24.3601,17.69885,17.69885,17.69885,19.7027,19.04205,17.7463,17.7463,19.4983,19.5348,19.5348,17.69885,17.69885,19.04205,19.81585,17.7463,17.86675,17.86675,17.86675,17.99085,18.72085,18.72085,17.99085,19.3231,19.77935,20.2356,31.37175,22.05695,10.44265,9.9353,9.63965,9.63965,9.9353,10.0594,10.10685,9.1396,10.2419,10.26745,10.45725,9.9353,9.63965,9.63965,10.09955,10.23095,10.20175,10.16525,10.1397,10.1835,7.9278,17.0236,20.4619,22.1044,9.6944,10.1178,10.01195,10.0594,9.9937,9.69805,9.7163,9.7163,9.7163,10.28935,20.65535,17.83025,17.83025,19.82315,17.83025,10.15065,10.15065,10.32585,10.44995,10.4974,9.7163,9.7163,9.7163,10.15065,9.7163,10.15065,9.7163,10.09955,9.7236,9.7236,17.4251,18.22445,20.8123,17.69885,20.1334,18.07115,20.1553,17.69885,19.96915,19.7027,19.94725,19.7027,19.9582,17.69885,19.9582,19.9874,20.09325,20.09325,16.0089,8.259951,9.493649,10.0229,26.72895,25.37115,20.23195,20.4181,19.67715,17.9434,17.8193,17.8193,17.8193,17.8193,9.26005,10.3806,10.37695,10.37695,23.8783,21.49485,29.2876,20.71375,21.48755,18.93255,18.5712,10.10685,10.074,9.94625,10.4682,10.9427,9.95355,10.5047,10.45725,9.7236,9.7236,10.19445,9.7236,10.5339,10.45725,9.7236,10.5339,9.7163,9.9572,10.4755,10.4025,10.4025,10.0886,10.4025,10.4025,10.44265,10.00465,9.71995,8.9425,8.9425,8.9425,8.4242,8.9425,8.9425,10.0667,10.0667,9.6652,9.6652
